,date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2344,1614790800,5,2136.23,0.0,68.55,111.58,96.32,155.84,201.16,34.96
2345,1614794400,5,2403.26,0.0,73.34,95.84,104.9,172.96,220.11,36.99
2346,1614798000,5,2136.23,0.0,68.55,90.12,100.14,161.17,202.79,29.39
2347,1614801600,5,1842.5,0.0,60.32,84.4,93.46,149.59,185.65,22.8
2348,1614805200,5,1682.28,0.0,52.78,77.25,88.69,149.11,182.91,20.52
2349,1614808800,5,1628.88,0.0,47.98,65.09,80.11,147.7,182.09,20.01
2350,1614812400,5,1668.93,0.0,48.67,50.07,74.39,147.36,183.71,20.77
2351,1614816000,5,1789.09,0.0,54.84,31.83,71.53,148.25,186.95,23.05
2352,1614819600,5,1976.01,0.36,64.43,13.05,72.48,149.58,189.57,27.36
2353,1614823200,5,2696.99,14.08,77.46,0.69,87.74,176.37,224.64,41.54
2354,1614826800,5,3631.59,45.6,84.31,5.36,108.72,217.64,276.17,56.24
2355,1614830400,5,3952.03,53.2,105.56,21.64,120.16,235.71,295.68,59.78
2356,1614834000,5,4646.3,41.13,154.91,65.09,135.42,312.42,384.4,64.34
2357,1614837600,5,5180.36,19.89,180.96,188.83,146.87,440.4,526.18,61.3
2358,1614841200,5,4646.3,8.05,138.46,357.63,133.51,541.96,640.53,46.61
2359,1614844800,5,2937.32,3.3,65.8,394.82,82.02,424.18,521.72,28.63
2360,1614848400,5,1535.42,2.26,33.24,277.52,40.05,201.68,274.43,18.75
2361,1614852000,5,988.01,1.93,23.99,208.86,22.89,121.69,172.48,12.29
2362,1614855600,5,974.66,1.44,25.71,226.02,23.6,134.79,177.78,10.39
2363,1614859200,5,1014.71,0.91,31.53,246.05,28.85,154.13,194.0,9.63
2364,1614862800,5,947.95,0.16,30.85,240.33,35.76,145.75,177.87,8.74
2365,1614866400,5,1028.06,0.0,31.87,211.72,42.44,135.94,169.16,11.65
2366,1614870000,5,1148.22,0.0,35.3,188.83,49.59,130.44,168.06,15.45
2367,1614873600,5,1562.12,0.0,49.35,153.07,63.9,138.9,180.87,24.07
2368,1614877200,5,2376.56,0.0,75.4,108.72,88.69,175.73,223.46,38.0
2369,1614880800,5,2937.32,0.0,90.48,81.54,105.86,202.53,253.17,44.08
2370,1614884400,5,2590.18,0.0,82.25,77.25,99.18,182.15,223.73,33.95
2371,1614888000,5,1869.2,0.0,61.69,88.69,88.69,147.44,176.88,21.79
2372,1614891600,5,1428.6,0.0,46.61,98.71,84.88,135.6,157.92,16.72
2373,1614895200,5,1268.39,0.0,39.07,91.55,77.25,124.71,143.61,15.83
2374,1614898800,5,1228.33,0.0,39.07,68.67,70.57,109.3,127.68,17.48
2375,1614902400,5,1161.58,0.0,41.47,50.07,63.9,89.75,108.75,17.99
2376,1614906000,5,1148.22,0.0,43.53,41.49,59.13,78.32,99.34,18.49
2377,1614909600,5,1735.69,0.39,67.17,21.82,74.39,105.15,135.73,29.64
2378,1614913200,5,2937.32,20.34,91.85,12.88,103.0,169.72,216.38,47.62
2379,1614916800,5,4806.52,56.77,126.12,24.32,133.51,289.58,358.67,68.9
2380,1614920400,5,6408.69,47.39,197.41,75.82,152.59,443.47,535.02,81.06
2381,1614924000,5,7263.18,18.77,233.05,260.35,158.31,654.57,761.2,76.0
2382,1614927600,5,7049.56,6.99,178.22,532.15,135.42,928.55,1048.4,53.7
2383,1614931200,5,5180.36,2.85,97.33,663.76,86.78,964.79,1098.64,30.91
2384,1614934800,5,2643.59,1.62,43.87,497.82,44.35,515.37,646.01,19.0
2385,1614938400,5,807.76,0.99,15.42,254.63,19.07,130.56,198.79,8.74
2386,1614942000,5,627.52,1.15,16.28,185.97,17.41,83.19,123.93,6.52
2387,1614945600,5,667.57,0.87,21.76,185.97,21.94,89.96,133.43,6.08
2388,1614949200,5,754.36,0.21,30.16,191.69,35.76,109.12,165.17,6.84
2389,1614952800,5,961.3,0.0,35.64,177.38,51.98,133.21,199.21,10.13
2390,1614956400,5,1241.68,0.0,42.84,153.07,60.08,150.06,223.09,15.71
2391,1614960000,5,2029.42,0.0,67.17,110.15,72.48,193.09,275.19,29.39
2392,1614963600,5,2990.72,0.0,94.59,72.24,78.2,260.86,359.61,39.01
2393,1614967200,5,2990.72,0.0,89.11,63.66,62.94,268.13,372.86,28.88
2394,1614970800,5,1949.31,0.0,56.21,76.53,38.62,195.48,285.93,13.43
2395,1614974400,5,1495.36,0.0,42.16,83.69,30.52,161.56,248.41,9.25
2396,1614978000,5,1789.09,0.0,51.41,75.1,35.76,185.0,285.79,11.78
2397,1614981600,5,2082.82,0.0,58.26,65.09,40.05,204.11,316.52,14.06
2398,1614985200,5,2056.12,0.0,56.21,57.22,40.53,199.61,307.72,14.57
2399,1614988800,5,2109.53,0.0,60.32,44.35,45.3,202.62,304.6,16.72
2400,1614992400,5,2536.77,0.06,78.14,21.1,57.22,233.84,335.38,22.55
2401,1614996000,5,3364.56,7.26,100.08,2.01,72.48,301.37,409.18,31.67
2402,1614999600,5,3898.62,21.23,105.56,11.09,81.06,358.91,466.63,35.97
2403,1615003200,5,2964.02,12.96,87.74,62.23,82.02,334.92,421.38,23.05
2404,1615006800,5,2723.69,8.16,74.71,143.05,82.97,358.04,440.6,21.79
2405,1615010400,5,2216.34,3.74,50.04,251.77,77.25,363.75,443.69,15.96
2406,1615014000,5,1415.25,1.62,24.68,288.96,57.7,304.64,379.21,7.73
2407,1615017600,5,988.01,1.13,15.77,263.21,35.29,227.84,297.94,5.07
2408,1615021200,5,694.28,0.92,11.65,231.74,19.79,152.92,220.21,4.5
2409,1615024800,5,440.6,0.66,7.11,178.81,11.09,95.94,160.86,2.44
2410,1615028400,5,407.22,0.82,7.63,125.89,9.06,71.25,135.95,2.5
2411,1615032000,5,387.19,0.92,9.43,85.83,8.46,56.25,128.87,2.57
2412,1615035600,5,403.88,0.34,13.02,62.23,9.18,48.5,128.1,3.26
2413,1615039200,5,473.98,0.0,15.08,57.94,10.73,50.26,133.71,4.75
2414,1615042800,5,540.73,0.0,15.94,60.08,12.4,54.16,139.29,5.95
2415,1615046400,5,680.92,0.0,20.91,58.65,16.69,61.0,147.5,8.23
2416,1615050000,5,867.84,0.0,28.45,53.64,23.84,70.43,162.92,11.53
2417,1615053600,5,1001.36,0.0,37.7,46.49,33.85,78.5,174.31,13.55
2418,1615057200,5,1121.52,0.0,50.04,35.05,49.59,87.82,182.79,14.44
2419,1615060800,5,1375.2,0.01,66.49,22.71,68.67,105.73,200.47,16.72
2420,1615064400,5,1668.93,0.4,84.31,10.73,92.51,129.15,223.97,19.51
2421,1615068000,5,2269.75,6.54,100.08,1.08,110.63,171.49,270.58,26.09
2422,1615071600,5,3097.53,23.02,104.19,0.0,123.98,232.36,337.67,35.97
2423,1615075200,5,3791.81,40.68,104.19,0.0,137.33,287.18,395.38,47.12
2424,1615078800,5,4165.65,54.09,100.08,0.0,141.14,317.35,424.21,53.2
2425,1615082400,5,4379.27,67.06,93.22,0.06,125.89,329.77,435.34,49.65
2426,1615086000,5,4486.08,82.25,86.37,2.79,112.53,333.28,436.64,43.57
2427,1615089600,5,3578.19,62.59,91.85,15.91,106.81,270.26,357.74,32.42
2428,1615093200,5,3738.4,41.57,124.75,54.36,115.4,305.39,393.97,35.47
2429,1615096800,5,3578.19,17.66,128.87,158.79,114.44,359.26,450.86,32.17
2430,1615100400,5,1842.5,5.98,62.38,226.02,80.11,238.43,323.42,14.82
2431,1615104000,5,821.11,2.01,21.08,208.86,37.67,121.43,207.23,8.49
2432,1615107600,5,527.38,1.65,12.85,151.63,21.94,69.04,151.47,6.33
2433,1615111200,5,420.57,1.63,10.11,108.72,14.54,51.3,127.25,4.31
2434,1615114800,5,410.56,1.7,10.54,88.69,12.64,47.6,116.81,3.9
2435,1615118400,5,423.91,1.57,13.37,71.53,12.64,46.66,112.57,3.93
2436,1615122000,5,473.98,0.52,19.02,55.79,14.54,47.99,115.17,4.81
2437,1615125600,5,554.09,0.0,22.28,47.21,16.93,52.0,123.31,6.71
2438,1615129200,5,634.19,0.0,22.96,45.42,19.31,56.33,131.88,8.23
2439,1615132800,5,1068.12,0.02,37.36,31.47,27.9,78.7,163.85,14.82
2440,1615136400,5,1762.39,0.75,58.95,11.62,40.53,118.26,218.18,23.31
2441,1615140000,5,2323.15,6.15,70.6,1.38,49.59,153.33,264.22,28.12
2442,1615143600,5,2670.29,16.09,71.97,0.02,51.98,177.02,294.26,27.87
2443,1615147200,5,3124.24,27.27,73.34,0.0,56.27,204.88,325.67,27.87
2444,1615150800,5,3391.27,35.76,69.23,0.0,62.94,225.47,341.82,29.64
2445,1615154400,5,3204.35,36.21,61.01,0.0,67.71,217.24,324.13,30.15
2446,1615158000,5,2883.91,30.85,56.21,0.0,68.67,197.33,295.72,29.39
2447,1615161600,5,2536.77,22.8,56.21,0.02,66.76,174.68,266.9,27.61
2448,1615165200,5,2136.23,14.31,58.26,0.1,65.8,145.97,233.37,25.08
2449,1615168800,5,2590.18,26.82,61.01,0.11,79.16,168.43,264.12,35.97
2450,1615172400,5,3257.75,50.52,64.43,3.58,95.37,204.01,308.57,47.12
2451,1615176000,5,2883.91,44.26,76.77,18.42,114.44,180.14,274.36,42.05
2452,1615179600,5,2910.61,35.32,95.96,48.64,123.98,201.7,301.6,43.57
2453,1615183200,5,2296.45,16.54,82.94,108.72,96.32,190.31,296.72,33.44
2454,1615186800,5,1308.44,5.87,41.13,150.2,53.88,130.63,230.8,18.49
2455,1615190400,5,781.06,3.33,21.25,133.04,31.47,81.3,165.86,11.15
2456,1615194000,5,600.82,3.1,16.11,104.43,22.65,59.89,131.29,7.73
2457,1615197600,5,460.63,2.6,11.48,80.11,15.5,44.85,108.21,4.94
2458,1615201200,4,433.92,2.43,10.97,66.52,12.88,40.28,99.36,4.12
2459,1615204800,4,427.25,2.04,13.02,56.51,11.92,39.14,95.57,3.77
2460,1615208400,4,467.3,0.69,17.65,46.49,13.11,40.78,97.07,4.31
2461,1615212000,5,527.38,0.0,19.19,41.84,14.78,44.2,103.4,5.64
2462,1615215600,5,580.79,0.0,19.02,42.56,15.97,47.02,109.04,6.65
2463,1615219200,5,1054.76,0.05,34.96,29.33,25.75,71.21,144.38,13.43
2464,1615222800,5,1922.61,2.82,60.32,6.71,41.96,120.19,214.58,23.56
2465,1615226400,5,2777.1,18.33,68.55,0.11,60.08,175.97,288.34,33.95
2466,1615230000,5,3070.83,31.29,67.17,0.0,69.62,198.26,314.74,35.47
2467,1615233600,5,2616.88,29.5,57.58,0.0,57.7,171.89,278.04,22.8
2468,1615237200,5,1869.2,16.32,48.67,0.09,42.92,127.01,213.42,12.67
2469,1615240800,5,807.76,0.22,35.3,17.88,33.38,64.98,121.47,5.89
2470,1615244400,5,680.92,0.02,30.85,23.25,34.33,57.8,108.33,6.08
2471,1615248000,5,801.09,0.1,37.7,16.99,42.44,65.46,114.88,7.28
2472,1615251600,5,1028.06,0.83,48.67,7.69,53.88,79.84,130.64,9.5
2473,1615255200,5,1401.9,8.16,55.52,1.11,69.62,100.68,157.43,16.09
2474,1615258800,5,1922.61,28.61,55.52,4.74,89.65,129.03,194.64,25.84
2475,1615262400,5,2403.26,42.47,65.8,15.56,113.49,159.65,233.35,34.96
2476,1615266000,5,2777.1,36.21,90.48,41.13,129.7,201.02,284.11,41.04
2477,1615269600,5,2563.48,18.11,93.22,104.43,125.89,220.85,310.3,36.48
2478,1615273200,5,1602.17,6.76,54.15,165.94,82.02,168.87,254.97,21.03
2479,1615276800,5,961.3,3.05,26.39,173.09,41.96,108.38,188.72,13.17
2480,1615280400,5,714.3,2.49,19.19,148.77,25.51,77.14,147.98,9.37
2481,1615284000,5,560.76,1.76,14.57,141.62,19.07,66.25,130.25,5.95
2482,1615287600,5,567.44,1.19,15.25,173.09,24.8,85.67,146.7,4.18
2483,1615291200,5,587.46,0.71,18.17,188.83,30.28,102.95,164.07,2.66
2484,1615294800,5,647.54,0.15,22.28,178.81,33.38,108.48,168.57,3.29
2485,1615298400,5,774.38,0.0,25.02,164.51,37.19,117.08,178.84,5.95
2486,1615302000,5,934.6,0.0,27.76,154.5,41.49,128.72,194.65,8.99
2487,1615305600,5,1602.17,0.0,47.98,120.16,53.41,170.03,245.8,20.77
2488,1615309200,5,2723.69,0.0,82.94,72.96,69.62,242.09,336.81,36.99
2489,1615312800,5,3631.59,0.0,113.79,36.12,80.11,301.89,410.87,46.1
2490,1615316400,5,3685.0,0.02,122.01,20.74,76.29,304.32,412.33,40.53
2491,1615320000,5,2803.8,0.0,93.22,28.97,59.13,241.43,333.58,27.11
2492,1615323600,5,1735.69,0.0,54.84,50.07,42.44,166.05,237.24,15.71
2493,1615327200,5,881.2,0.0,27.08,80.11,29.56,104.13,154.28,7.85
2494,1615330800,5,781.06,0.0,23.65,77.96,26.7,91.91,137.74,7.79
2495,1615334400,5,867.84,0.0,27.42,67.23,29.09,91.6,137.89,9.12
2496,1615338000,5,1121.52,0.0,39.41,48.64,37.67,102.83,152.46,12.92
2497,1615341600,5,1789.09,0.52,70.6,20.03,60.08,138.28,197.31,25.08
2498,1615345200,5,2616.88,15.87,98.71,11.0,96.32,186.79,254.25,39.52
2499,1615348800,5,3070.83,33.08,116.53,24.32,141.14,218.18,286.57,48.13
2500,1615352400,5,3417.97,38.0,137.09,48.64,179.29,256.08,328.83,52.18
2501,1615356000,5,3150.94,25.26,137.09,103.0,177.38,280.18,357.02,43.57
2502,1615359600,5,1842.5,8.94,72.66,174.52,99.18,215.95,291.36,20.27
2503,1615363200,5,881.2,2.57,24.68,191.69,40.05,123.19,196.23,10.13
2504,1615366800,5,574.11,1.87,14.4,144.48,21.22,73.68,138.69,7.16
2505,1615370400,5,473.98,1.68,10.63,107.29,13.71,58.29,118.33,5.0
2506,1615374000,5,494.0,1.4,11.48,108.72,12.99,63.67,122.84,4.56
2507,1615377600,5,527.38,0.94,14.91,121.59,16.21,76.11,134.34,3.99
2508,1615381200,5,594.14,0.2,20.05,131.61,23.37,91.94,149.75,4.24
2509,1615384800,5,694.28,0.0,21.94,137.33,28.61,103.97,164.16,5.83
2510,1615388400,5,781.06,0.0,22.96,134.47,30.52,108.4,171.58,7.92
2511,1615392000,5,1134.87,0.0,33.59,113.01,35.29,122.45,191.95,14.31
2512,1615395600,5,1655.58,0.0,50.72,81.54,42.92,147.32,230.07,22.29
2513,1615399200,5,2002.72,0.0,65.12,55.08,47.21,164.65,256.48,25.84
2514,1615402800,5,1869.2,0.0,67.17,40.77,44.35,153.69,243.1,21.53
2515,1615406400,5,1615.52,0.0,60.32,36.12,40.05,136.0,217.02,16.47
2516,1615410000,5,1482.01,0.0,54.84,32.54,40.05,127.89,200.53,14.57
2517,1615413600,5,1321.79,0.0,47.98,32.19,38.62,118.24,181.08,12.92
2518,1615417200,5,1281.74,0.0,45.93,31.11,41.01,116.07,171.44,12.67
2519,1615420800,5,1375.2,0.01,50.04,27.54,47.21,122.97,174.93,12.79
2520,1615424400,5,1522.06,0.03,57.58,23.25,55.79,131.89,182.6,14.06
2521,1615428000,5,1922.61,2.65,75.4,7.15,69.62,152.51,209.33,22.04
2522,1615431600,5,2216.34,19.67,76.08,8.58,83.92,164.28,228.16,28.88
2523,1615435200,5,1762.39,25.26,65.12,23.96,96.32,136.93,195.7,25.33
2524,1615438800,5,1401.9,19.67,56.89,45.06,88.69,119.91,180.78,21.28
2525,1615442400,5,907.9,9.16,38.04,78.68,60.56,91.74,150.9,13.68
2526,1615446000,5,547.41,3.63,19.54,104.43,34.33,68.41,121.11,7.16
2527,1615449600,5,447.27,2.24,12.85,111.58,23.37,60.66,109.08,5.13
2528,1615453200,5,433.92,2.04,11.48,108.72,19.31,56.9,102.7,4.62
2529,1615456800,5,393.87,1.75,9.6,95.84,14.66,51.16,92.42,3.71
2530,1615460400,4,403.88,1.84,11.14,84.4,14.31,49.79,88.17,3.77
2531,1615464000,4,433.92,1.63,15.59,74.39,15.5,49.44,87.95,4.18
2532,1615467600,5,494.0,0.48,22.28,64.37,17.64,50.99,91.79,5.38
2533,1615471200,5,560.76,0.0,22.96,60.8,18.36,54.24,98.09,6.97
2534,1615474800,5,600.82,0.0,21.25,62.23,18.36,57.4,103.73,7.98
2535,1615478400,5,921.25,0.0,31.53,52.93,25.03,75.37,129.96,13.43
2536,1615482000,5,1522.06,0.01,52.09,33.98,37.19,109.07,179.61,22.04
2537,1615485600,5,2002.72,0.25,71.29,17.35,47.68,137.38,221.18,28.37
2538,1615489200,5,2243.04,2.07,84.31,5.36,55.31,151.22,240.69,31.41
2539,1615492800,5,2510.07,8.94,87.74,0.36,62.94,168.27,261.38,33.95
2540,1615496400,5,2910.61,18.55,86.37,0.01,76.29,199.82,295.61,39.52
2541,1615500000,5,3150.94,25.71,79.51,0.0,87.74,222.5,316.27,42.56
2542,1615503600,5,3231.05,31.29,71.97,0.0,94.41,234.06,321.74,43.06
2543,1615507200,5,3311.16,34.87,67.17,0.0,96.32,243.16,324.33,41.04
2544,1615510800,5,2990.72,32.19,65.8,0.0,92.51,222.96,290.72,32.93
2545,1615514400,5,3311.16,45.6,65.8,0.07,101.09,237.52,305.09,37.49
2546,1615518000,5,3845.22,69.74,67.86,2.12,112.53,262.32,334.1,42.05
2547,1615521600,5,2162.93,43.36,74.03,14.66,141.14,155.24,199.66,24.83
2548,1615525200,5,2056.12,39.79,82.25,32.54,150.68,155.27,202.58,26.09
2549,1615528800,5,1762.39,25.03,79.51,67.95,127.79,153.63,208.58,23.56
2550,1615532400,5,1148.22,10.28,50.04,113.01,81.06,122.84,184.81,14.95
2551,1615536000,5,654.22,3.74,22.28,131.61,40.53,82.46,144.51,8.74
2552,1615539600,5,460.63,2.43,13.71,115.87,23.37,56.46,107.7,5.64
2553,1615543200,4,400.54,1.98,10.45,97.28,14.78,43.81,85.73,4.18
2554,1615546800,4,447.27,2.15,13.02,90.84,14.42,47.3,90.59,4.75
2555,1615550400,5,520.71,1.84,19.88,98.71,17.41,58.65,108.59,5.57
2556,1615554000,5,634.19,0.52,29.82,107.29,22.65,71.7,124.87,7.16
2557,1615557600,5,781.06,0.0,33.59,104.43,28.13,81.4,137.05,10.26
2558,1615561200,5,947.95,0.0,36.67,97.28,33.85,90.36,149.35,14.06
2559,1615564800,5,2162.93,0.0,76.77,56.51,57.7,158.81,235.72,34.45
2560,1615568400,5,3685.0,0.95,124.75,13.23,81.06,256.46,363.82,54.72
2561,1615572000,5,4058.84,6.09,128.87,1.43,82.97,281.74,407.06,55.73
2562,1615575600,5,3311.16,4.36,113.79,2.15,66.76,234.44,352.2,41.04
2563,1615579200,5,2296.45,0.57,84.31,10.64,45.78,172.87,262.79,25.33
2564,1615582800,5,1455.31,0.0,49.35,31.47,32.9,128.88,192.36,16.21
2565,1615586400,5,674.25,0.0,23.31,66.52,33.85,87.1,128.69,7.66
2566,1615590000,5,694.28,0.0,25.36,54.36,46.73,88.39,127.63,7.98
2567,1615593600,5,841.14,0.0,30.85,39.34,60.08,101.74,144.15,9.12
2568,1615597200,5,988.01,0.0,35.3,32.54,64.85,109.08,153.67,11.65
2569,1615600800,5,1241.68,0.1,45.24,29.68,67.71,112.17,158.45,18.24
2570,1615604400,5,1575.47,4.36,58.95,34.33,75.34,117.58,166.95,25.59
2571,1615608000,5,2082.82,14.31,72.66,50.07,87.74,141.79,196.98,34.45
2572,1615611600,5,2670.29,16.99,90.48,87.26,101.09,192.28,255.85,42.05
2573,1615615200,5,3044.13,10.95,100.08,185.97,111.58,269.86,340.39,43.57
2574,1615618800,5,2803.8,5.14,78.14,320.44,100.14,337.02,413.21,33.95
2575,1615622400,5,1869.2,2.35,41.81,354.77,66.76,276.93,355.47,21.28
2576,1615626000,5,1108.17,1.61,23.65,274.66,37.67,155.17,224.93,14.69
2577,1615629600,5,660.9,1.31,14.91,185.97,18.12,83.73,133.2,8.61
2578,1615633200,5,594.14,1.19,14.4,157.36,13.59,76.5,115.36,7.22
2579,1615636800,5,614.17,0.86,16.45,147.34,12.16,86.78,125.19,6.4
2580,1615640400,5,600.82,0.18,16.97,144.48,12.52,89.71,125.71,5.83
2581,1615644000,5,654.22,0.0,16.79,147.34,14.9,101.04,140.54,6.65
2582,1615647600,5,687.6,0.0,15.77,157.36,17.64,110.33,152.98,7.09
2583,1615651200,5,1268.39,0.0,33.93,133.04,29.33,139.0,189.66,17.23
2584,1615654800,5,2216.34,0.0,63.75,89.41,44.82,189.49,258.72,31.67
2585,1615658400,5,3097.53,0.0,93.22,51.5,58.17,240.69,328.12,40.53
2586,1615662000,5,3471.37,0.0,109.67,30.4,61.04,260.85,352.88,38.51
2587,1615665600,5,2990.72,0.0,93.22,29.33,50.55,226.89,311.12,28.37
2588,1615669200,5,1842.5,0.0,54.15,51.5,35.76,156.13,224.54,17.99
2589,1615672800,5,600.82,0.0,16.45,113.01,22.65,84.33,147.58,6.08
2590,1615676400,5,514.03,0.0,14.22,120.16,22.65,80.53,153.1,5.26
2591,1615680000,5,547.41,0.0,17.14,113.01,26.7,82.77,161.07,6.02
2592,1615683600,5,654.22,0.0,23.31,98.71,33.85,88.11,168.37,8.23
2593,1615687200,5,921.25,0.03,35.99,80.82,44.82,99.75,184.0,13.68
2594,1615690800,5,1268.39,2.15,53.47,67.23,59.13,116.27,209.07,20.27
2595,1615694400,5,1842.5,9.61,69.92,68.67,78.2,150.96,256.74,29.39
2596,1615698000,5,2403.26,12.85,82.25,101.57,94.41,203.69,322.92,37.49
2597,1615701600,5,2429.96,8.49,76.77,181.68,96.32,246.49,372.3,35.47
2598,1615705200,5,1789.09,3.86,47.3,254.63,72.48,236.35,359.18,24.07
2599,1615708800,5,1161.58,1.98,25.36,251.77,43.87,179.09,293.07,15.07
2600,1615712400,5,827.79,1.48,18.17,228.88,34.81,141.62,243.25,9.75
2601,1615716000,5,614.17,0.95,13.02,228.88,30.99,129.98,218.4,5.07
2602,1615719600,5,620.84,0.79,14.05,231.74,28.85,136.24,216.34,4.37
2603,1615723200,5,680.92,0.57,17.82,226.02,30.99,152.56,225.63,4.05
2604,1615726800,5,774.38,0.13,22.96,217.44,37.19,169.29,236.72,4.5
2605,1615730400,5,881.2,0.0,25.36,197.41,40.05,170.96,234.97,7.28
2606,1615734000,5,1001.36,0.0,29.13,175.95,40.05,160.02,223.48,11.27
2607,1615737600,5,1562.12,0.0,47.3,135.9,48.64,173.05,241.4,22.04
2608,1615741200,5,2563.48,0.0,78.83,84.4,63.9,222.17,303.0,36.48
2609,1615744800,5,3524.78,0.0,109.67,45.42,76.29,276.59,364.66,44.08
2610,1615748400,5,3791.81,0.0,119.27,27.9,76.29,289.79,375.9,39.01
2611,1615752000,5,3364.56,0.0,105.56,26.11,66.76,256.9,336.75,29.89
2612,1615755600,5,2403.26,0.0,73.34,36.48,50.07,188.68,260.04,20.77
2613,1615759200,5,1201.63,0.0,34.96,65.8,29.09,108.91,169.26,11.91
2614,1615762800,5,727.65,0.0,20.05,87.26,21.46,79.44,131.71,8.74
2615,1615766400,5,640.87,0.0,18.34,92.98,21.22,74.94,122.1,7.85
2616,1615770000,5,634.19,0.0,21.59,97.28,27.42,75.63,117.7,7.66
2617,1615773600,5,934.6,0.04,37.7,78.68,41.96,91.89,137.5,14.19
2618,1615777200,5,1335.14,3.07,58.95,59.37,61.99,112.89,164.91,22.04
2619,1615780800,5,1976.01,13.52,76.08,57.94,87.74,153.03,214.42,32.17
2620,1615784400,5,2429.96,15.65,85.0,91.55,102.04,199.12,271.87,38.0
2621,1615788000,5,2216.34,8.83,70.6,163.08,96.32,216.65,291.79,32.93
2622,1615791600,5,1575.47,3.86,42.16,226.02,73.43,196.09,264.87,21.28
2623,1615795200,5,1068.12,2.1,25.71,246.05,56.74,162.42,221.16,12.54
2624,1615798800,5,821.11,1.7,21.76,248.91,61.04,147.52,198.39,7.35
2625,1615802400,5,654.22,1.29,17.82,240.33,59.13,135.54,180.54,3.8
2626,1615806000,5,594.14,1.01,16.79,226.02,42.44,115.63,156.49,4.31
2627,1615809600,5,560.76,0.8,19.54,191.69,27.9,90.75,128.31,5.26
2628,1615813200,5,620.84,0.23,25.71,158.79,23.84,76.58,112.97,7.41
2629,1615816800,5,774.38,0.0,29.47,135.9,26.23,75.83,116.04,11.27
2630,1615820400,5,961.3,0.0,33.24,120.16,30.99,81.98,130.24,15.83
2631,1615824000,5,1415.25,0.0,47.3,98.71,44.35,104.69,163.09,24.57
2632,1615827600,5,1842.5,0.0,58.26,78.68,53.88,128.09,196.65,31.67
2633,1615831200,5,1869.2,0.0,58.95,68.67,52.93,129.36,200.66,30.65
2634,1615834800,5,1428.6,0.0,47.98,72.24,41.49,104.37,166.34,21.03
2635,1615838400,5,988.01,0.0,34.62,82.97,31.47,81.59,129.82,13.93
2636,1615842000,5,781.06,0.0,27.08,90.84,28.61,73.35,112.27,11.02
2637,1615845600,5,654.22,0.0,21.94,94.41,26.46,71.39,106.71,8.23
2638,1615849200,5,747.68,0.0,24.33,83.69,28.61,80.47,119.01,9.12
2639,1615852800,5,921.25,0.0,31.53,70.1,35.29,92.26,133.39,11.65
2640,1615856400,5,1201.63,0.0,43.18,55.08,46.73,107.19,151.19,16.47
2641,1615860000,5,1735.69,0.17,67.86,35.05,64.85,135.82,188.09,27.11
2642,1615863600,5,2323.15,8.16,91.85,27.54,90.6,171.24,233.67,38.0
2643,1615867200,5,2910.61,22.35,106.93,43.63,122.07,210.27,280.32,47.12
2644,1615870800,5,3391.27,24.14,120.64,78.68,135.42,263.58,347.15,52.18
2645,1615874400,5,2643.59,12.07,94.59,150.2,103.95,246.16,335.43,39.01
2646,1615878000,5,1495.36,4.41,44.55,200.27,57.22,168.12,252.02,21.28
2647,1615881600,5,961.3,2.43,24.68,203.13,37.19,123.25,195.47,13.3
2648,1615885200,5,781.06,1.77,19.02,205.99,35.29,121.56,189.52,8.87
2649,1615888800,5,640.87,1.08,14.05,217.44,34.33,124.12,196.04,5.13
2650,1615892400,5,620.84,0.94,15.42,214.58,29.8,121.46,197.81,4.88
2651,1615896000,5,614.17,0.73,19.36,191.69,25.03,113.36,189.63,5.19
2652,1615899600,5,640.87,0.2,23.99,160.22,22.89,105.12,179.26,6.46
2653,1615903200,5,720.98,0.0,25.02,137.33,23.13,102.91,179.31,9.25
2654,1615906800,5,821.11,0.0,25.71,124.45,24.8,104.05,185.99,12.03
2655,1615910400,5,1028.06,0.0,31.19,113.01,30.99,112.88,200.31,16.47
2656,1615914000,5,1174.93,0.0,34.96,101.57,34.33,119.91,212.41,19.25
2657,1615917600,5,1148.22,0.0,34.62,95.84,32.9,118.2,213.04,18.49
2658,1615921200,5,961.3,0.0,31.19,92.98,27.66,105.41,196.5,13.68
2659,1615924800,5,894.55,0.0,30.5,84.4,27.42,99.69,186.06,11.02
2660,1615928400,5,1028.06,0.0,34.27,71.53,32.42,108.18,192.86,11.27
2661,1615932000,5,1121.52,0.0,37.36,60.8,37.67,114.92,198.41,11.53
2662,1615935600,5,1241.68,0.0,41.81,50.07,43.87,123.87,207.74,12.79
2663,1615939200,5,1375.2,0.0,47.98,42.92,52.45,132.78,217.69,14.82
2664,1615942800,5,1508.71,0.0,54.84,37.55,61.04,139.06,227.16,17.99
2665,1615946400,5,1949.31,0.56,74.71,21.64,74.39,163.05,258.8,27.61
2666,1615950000,5,2616.88,13.75,89.11,16.09,95.37,199.35,303.96,39.01
2667,1615953600,5,3471.37,33.53,108.3,28.61,121.12,252.46,368.7,51.17
2668,1615957200,5,4112.24,31.74,134.35,64.37,137.33,313.75,443.56,59.78
2669,1615960800,5,3364.56,15.65,116.53,143.05,117.3,305.53,441.2,48.13
2670,1615964400,5,1949.31,5.87,61.69,194.55,68.67,211.1,339.07,27.11
