,Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI
1282,1666587600,4486.08,36.66,139.83,71.53,144.96,352.69,422.14,70.93,5
1283,1666591200,6088.26,18.33,191.93,223.16,194.55,616.33,708.13,90.18,5
1284,1666594800,6195.07,8.16,180.96,452.04,226.97,875.24,976.75,79.04,5
1285,1666598400,4646.3,4.97,134.35,526.43,240.33,843.29,931.57,48.13,5
1286,1666602000,3070.83,3.86,97.33,452.04,213.62,599.25,670.45,26.35,5
1287,1666605600,1708.98,2.82,65.12,337.6,143.05,329.17,388.86,14.82,5
1288,1666609200,1108.17,1.7,45.93,254.63,71.53,175.83,238.37,12.79,5
1289,1666612800,894.55,0.71,43.53,178.81,39.58,101.17,161.15,12.79,5
1290,1666616400,881.2,0.03,45.24,114.44,30.52,76.89,125.75,13.05,5
1291,1666620000,907.9,0.0,41.47,89.41,28.61,70.2,111.63,14.31,5
1292,1666623600,867.84,0.0,33.59,88.69,26.94,67.79,106.86,14.06,5
1293,1666627200,834.47,0.0,30.85,90.84,30.28,69.81,107.16,13.68,5
1294,1666630800,1108.17,0.0,42.84,79.39,43.87,89.05,132.45,19.25,5
1295,1666634400,1695.63,0.0,67.86,55.07,63.9,130.12,182.43,24.07,5
1296,1666638000,2136.23,0.01,93.22,30.04,82.97,164.39,219.9,23.05,5
1297,1666641600,2323.15,0.31,109.67,13.59,96.32,186.97,242.02,20.77,5
1298,1666645200,2403.26,1.82,116.53,4.25,107.77,207.69,261.01,19.25,5
1299,1666648800,2590.18,7.49,117.9,0.42,119.21,233.77,287.26,20.52,5
1300,1666652400,2857.21,16.76,116.53,0.01,129.7,266.77,321.84,24.07,5
1301,1666656000,3070.83,25.03,111.04,0.0,137.33,289.69,346.47,27.61,5
1302,1666659600,3124.24,30.85,97.33,0.0,131.61,295.12,351.88,28.88,5
1303,1666663200,3204.35,38.0,84.31,0.32,123.98,295.78,354.4,29.89,5
1304,1666666800,3578.19,53.2,81.57,4.87,127.79,311.65,374.93,35.46,5
1305,1666670400,4112.24,54.09,108.3,21.28,135.42,349.97,418.96,44.08,5
1306,1666674000,5020.14,35.76,160.4,77.25,150.68,453.27,535.29,57.25,5
1307,1666677600,5767.82,16.99,183.7,217.44,179.29,612.11,703.44,66.88,5
1308,1666681200,5874.63,7.82,163.14,429.15,213.62,805.98,900.34,62.82,5
1309,1666684800,4806.52,4.02,117.9,566.48,205.99,852.89,938.19,39.01,5
1310,1666688400,3017.43,2.37,72.66,526.43,150.68,632.61,701.2,18.75,5
1311,1666692000,1615.52,1.63,42.5,371.93,80.11,330.79,388.79,11.53,5
1312,1666695600,1295.09,1.87,46.61,240.33,48.16,199.26,257.66,14.19,5
1313,1666699200,1255.04,1.4,61.01,135.9,38.15,133.65,187.4,16.97,5
1314,1666702800,1482.01,0.09,82.25,60.08,39.58,111.74,163.2,22.04,5
1315,1666706400,1789.09,0.05,91.85,26.11,44.35,115.16,170.58,28.37,5
1316,1666710000,1895.9,0.08,83.63,21.64,46.73,120.88,181.31,32.17,5
1317,1666713600,2162.93,0.13,84.31,19.31,53.41,138.53,207.86,37.49,5
1318,1666717200,2803.8,1.93,101.45,6.97,66.76,184.43,268.83,46.1,5
1319,1666720800,3791.81,10.28,123.38,0.41,78.2,250.11,347.13,47.12,5
1320,1666724400,3524.78,7.82,131.61,0.64,75.34,238.76,319.44,30.15,5
1321,1666728000,3738.4,17.43,135.72,0.01,73.43,269.52,348.77,21.79,5
1322,1666731600,3791.81,24.59,128.87,0.0,75.34,300.84,374.36,15.71,5
1323,1666735200,3578.19,26.6,115.16,0.0,81.06,312.18,378.55,13.05,5
1324,1666738800,3204.35,23.47,100.08,0.0,85.83,298.13,357.29,12.67,5
1325,1666742400,2830.51,19.67,84.31,0.01,86.78,277.18,329.63,13.17,5
1326,1666746000,2616.88,18.1,71.97,0.02,84.88,264.88,313.09,15.45,5
1327,1666749600,2883.91,27.05,66.49,0.37,91.55,279.5,330.46,24.32,5
1328,1666753200,3524.78,48.28,71.29,4.96,104.9,315.76,375.67,36.48,5
1329,1666756800,4272.46,52.3,104.19,21.64,118.26,363.71,431.63,47.12,5
1330,1666760400,5180.36,35.32,160.4,77.25,137.33,467.24,548.16,60.8,5
1331,1666764000,5928.04,17.21,180.96,211.72,162.12,622.13,715.36,67.89,5
1332,1666767600,5714.42,7.93,154.91,394.82,183.11,761.63,857.18,59.28,5
1333,1666771200,4219.06,4.41,106.93,474.93,175.48,684.61,766.72,36.98,5
1334,1666774800,2616.88,3.1,73.34,417.71,139.24,462.02,531.49,22.29,5
1335,1666778400,1388.55,2.35,45.93,283.24,84.88,228.54,288.01,13.93,5
1336,1666782000,881.2,2.04,36.67,163.08,46.73,108.84,160.65,12.29,5
1337,1666785600,700.95,0.87,35.99,111.58,31.95,77.81,120.81,9.75,5
1338,1666789200,714.3,0.02,37.7,97.27,30.28,75.74,114.92,9.75,5
1339,1666792800,847.82,0.0,39.41,89.41,34.33,81.48,122.88,12.54,5
1340,1666796400,988.01,0.0,40.1,85.12,39.1,88.96,134.21,15.33,5
1341,1666800000,2269.74,0.06,79.51,40.05,59.13,160.07,230.11,34.96,5
1342,1666803600,4058.84,12.52,117.9,1.59,83.92,275.37,375.66,56.74,5
1343,1666807200,5554.2,42.47,124.75,0.0,100.14,375.62,489.63,67.89,5
1344,1666810800,5767.82,59.9,123.38,0.0,95.37,390.89,498.43,59.28,5
1345,1666814400,4913.33,57.22,108.3,0.0,71.53,334.34,424.47,38.5,5
1346,1666818000,3738.4,43.81,89.11,0.0,53.41,268.81,341.62,24.32,5
1347,1666821600,1869.2,2.99,70.6,2.48,49.11,160.72,204.22,14.69,5
1348,1666825200,1735.69,3.38,58.26,1.22,48.16,159.78,201.91,14.69,5
1349,1666828800,1708.98,5.03,50.72,0.49,46.73,162.24,205.67,15.33,5
1350,1666832400,1708.98,7.15,46.61,0.27,47.21,161.56,206.65,16.97,5
1351,1666836000,2056.12,15.87,52.09,0.53,59.6,180.65,231.98,24.32,5
1352,1666839600,2857.21,37.1,65.12,6.08,79.15,227.61,289.74,34.96,5
1353,1666843200,3685.0,47.83,98.71,22.53,99.18,283.27,354.71,44.58,5
1354,1666846800,4432.68,36.66,148.06,68.66,122.07,366.65,447.17,55.22,5
1355,1666850400,4966.74,20.56,174.11,173.09,152.59,484.3,571.57,60.8,5
1356,1666854000,4966.74,10.73,168.62,326.16,188.83,636.82,725.49,54.72,5
1357,1666857600,4165.65,6.54,141.2,429.15,211.72,698.0,778.79,35.97,5
1358,1666861200,3070.83,4.36,112.41,446.32,205.99,632.93,705.16,21.03,5
1359,1666864800,1922.61,2.4,75.4,406.27,156.4,439.98,507.65,12.41,5
1360,1666868400,1214.98,1.1,49.35,326.16,96.32,257.77,324.63,9.5,5
1361,1666872000,881.2,0.33,40.44,234.6,61.99,159.96,220.22,8.36,5
1362,1666875600,867.84,0.01,38.73,165.94,50.54,133.95,187.34,9.25,5
1363,1666879200,1041.41,0.0,42.5,131.61,51.5,141.72,194.8,12.16,5
1364,1666882800,1268.39,0.0,46.61,120.16,58.65,162.0,219.63,15.33,5
1365,1666886400,1949.31,0.0,63.75,98.71,72.48,211.61,282.89,23.81,5
1366,1666890000,2857.21,0.0,87.05,72.24,88.69,279.84,366.16,32.17,5
1367,1666893600,3471.37,0.0,102.82,57.94,98.23,332.74,423.89,33.44,5
1368,1666897200,3524.78,0.0,104.19,48.64,96.32,339.11,423.01,26.85,5
1369,1666900800,3150.94,0.0,95.96,42.2,82.97,313.87,386.58,18.49,5
1370,1666904400,2696.99,0.0,84.31,32.9,66.76,271.32,333.31,14.19,5
1371,1666908000,2349.85,0.07,74.71,18.78,55.31,234.81,288.86,14.57,5
1372,1666911600,2082.82,1.05,66.49,5.54,46.73,198.64,246.01,15.45,5
1373,1666915200,1762.39,3.02,55.52,1.37,40.05,161.04,201.38,15.45,5
1374,1666918800,1455.31,3.13,45.93,2.06,37.19,128.22,161.66,14.82,5
1375,1666922400,1535.42,5.98,46.61,2.37,46.73,125.65,158.15,19.76,5
1376,1666926000,1922.61,17.21,54.84,11.62,61.04,145.15,180.68,25.33,5
1377,1666929600,2269.74,23.25,71.29,33.97,68.66,163.94,201.75,29.13,5
1378,1666933200,2563.48,24.14,90.48,64.37,73.43,185.99,227.35,34.96,5
1379,1666936800,2616.88,16.09,98.71,125.89,79.15,208.9,250.62,35.97,5
1380,1666940400,2456.67,8.05,82.94,217.44,82.97,229.52,266.92,32.42,5
1381,1666944000,2029.42,4.25,56.89,266.08,79.15,216.11,245.13,26.6,5
1382,1666947600,1615.52,2.99,44.55,260.35,77.25,175.84,198.99,22.04,5
1383,1666951200,1508.71,3.49,56.89,228.88,93.46,160.83,184.47,21.03,5
1384,1666954800,2216.34,4.69,102.82,188.83,120.16,207.69,244.16,29.64,5
1385,1666958400,2990.72,3.24,161.77,115.87,133.51,243.53,295.85,36.98,5
1386,1666962000,3578.19,0.23,200.15,40.05,121.12,254.02,324.36,43.06,5
1387,1666965600,3631.59,0.02,174.11,27.89,103.95,263.53,347.8,45.6,5
1388,1666969200,2990.72,0.0,113.79,71.53,89.65,261.8,343.03,38.5,5
1389,1666972800,2937.32,0.0,97.33,69.38,81.06,258.38,336.86,38.5,5
1390,1666976400,3952.03,1.19,126.12,17.88,84.88,300.28,393.17,48.64,5
1391,1666980000,4646.3,18.78,123.38,0.13,84.88,331.03,432.55,49.65,5
1392,1666983600,4486.08,33.53,105.56,0.0,73.43,310.84,403.84,38.0,5
1393,1666987200,3578.19,35.76,82.94,0.0,54.84,244.29,314.97,24.07,5
1394,1666990800,2483.37,27.49,61.01,0.0,39.58,169.46,216.84,16.72,5
1395,1666994400,1482.01,9.5,47.3,0.22,32.9,104.87,133.04,14.31,5
1396,1666998000,1201.63,3.74,40.44,1.5,31.95,89.93,113.15,13.81,5
1397,1667001600,1068.12,0.87,36.33,6.53,31.47,83.18,104.08,13.17,5
1398,1667005200,1041.41,0.34,34.62,11.35,32.42,81.01,101.39,13.55,5
1399,1667008800,1321.79,2.26,43.18,8.31,40.53,95.03,119.43,19.25,5
1400,1667012400,1842.5,16.32,49.35,14.84,52.45,121.32,151.96,26.6,5
1401,1667016000,2349.85,27.27,63.06,30.4,61.04,152.9,190.06,32.93,5
1402,1667019600,2830.51,25.03,86.37,65.09,71.53,196.8,240.88,39.52,5
1403,1667023200,3177.64,14.19,98.71,148.77,83.92,261.2,309.93,42.56,5
1404,1667026800,3471.37,6.93,93.22,277.52,99.18,352.93,404.29,43.57,5
1405,1667030400,3311.16,4.14,74.71,349.04,96.32,372.35,417.78,40.02,5
1406,1667034000,3017.43,3.46,66.49,337.6,83.92,328.63,368.42,36.98,5
1407,1667037600,2990.72,3.74,77.46,306.13,79.15,307.34,350.3,35.46,5
1408,1667041200,3391.27,4.36,109.67,248.91,86.78,312.83,369.07,38.5,5
1409,1667044800,4005.43,3.55,165.88,140.19,94.41,318.32,393.85,43.57,5
1410,1667048400,4539.49,2.77,219.35,26.46,91.55,306.69,405.18,49.65,5
1411,1667052000,4806.52,30.85,189.19,0.01,82.02,291.67,402.11,54.72,5
1412,1667055600,4272.46,38.0,128.87,0.01,68.66,255.21,352.31,51.17,5
1413,1667059200,1976.01,0.0,72.66,33.62,45.78,133.54,181.84,26.09,5
1414,1667062800,2830.51,0.5,95.96,15.2,56.27,191.47,250.58,34.45,5
1415,1667066400,3524.78,8.72,105.56,1.22,60.08,236.63,305.68,36.98,5
1416,1667070000,3337.86,22.35,86.37,0.01,51.02,216.9,281.55,28.63,5
1417,1667073600,2536.77,24.59,63.75,0.0,39.1,161.36,211.9,20.01,5
1418,1667077200,1708.98,16.32,47.98,0.01,30.99,110.88,148.39,15.07,5
1419,1667080800,1214.98,7.15,39.76,0.36,27.89,83.73,114.28,13.17,5
1420,1667084400,1001.36,1.55,35.99,4.56,27.42,73.88,101.55,12.41,5
1421,1667088000,894.55,0.14,29.82,14.84,26.94,69.52,95.23,12.03,5
1422,1667091600,894.55,0.07,28.45,19.67,28.13,70.21,95.69,12.79,5
1423,1667095200,1268.39,1.61,41.13,12.34,38.62,91.21,121.82,19.51,5
1424,1667098800,1895.9,15.42,50.04,16.81,52.93,127.27,165.68,27.11,5
1425,1667102400,2456.67,24.81,65.8,34.33,62.94,163.47,208.06,32.93,5
1426,1667106000,2883.91,21.68,87.74,73.67,72.48,206.25,256.77,39.01,5
1427,1667109600,3097.53,12.18,94.59,163.08,82.02,262.96,317.56,40.53,5
1428,1667113200,3044.13,5.7,80.2,286.1,91.55,329.45,383.12,36.98,5
1429,1667116800,2510.07,3.74,62.38,323.3,94.41,312.89,358.93,28.63,5
1430,1667120400,2056.12,3.63,61.69,303.27,98.23,262.52,305.12,23.05,5
1431,1667124000,1762.39,3.52,63.75,266.08,97.27,218.44,265.45,20.27,5
1432,1667127600,1522.06,2.79,62.38,205.99,77.25,164.02,215.73,19.51,5
1433,1667131200,1148.22,1.05,50.72,135.9,44.35,106.37,153.16,15.58,5
1434,1667134800,921.25,0.02,41.47,97.27,29.56,81.14,120.54,12.79,5
1435,1667138400,1014.71,0.0,41.47,85.83,30.99,84.5,124.23,14.82,5
1436,1667142000,1094.82,0.0,39.07,89.41,34.33,91.78,135.17,16.47,5
1437,1667145600,1401.9,0.0,46.61,79.39,41.01,112.85,163.26,20.27,5
1438,1667149200,2082.82,0.0,65.12,53.64,51.02,157.67,219.67,26.6,5
1439,1667152800,2670.29,0.02,81.57,30.4,56.27,197.93,267.43,29.89,5
1440,1667156400,2803.8,0.42,86.37,13.05,52.45,205.74,271.9,25.33,5
1441,1667160000,2643.59,4.08,81.57,2.5,48.64,193.93,251.65,20.52,5
1442,1667163600,2349.85,10.62,68.55,0.13,44.82,170.52,220.77,18.49,5
1443,1667167200,1949.31,12.96,55.52,0.02,40.05,145.88,191.94,17.48,5
1444,1667170800,1708.98,11.73,47.98,0.02,39.1,134.4,178.38,16.72,5
1445,1667174400,1575.47,9.95,43.87,0.04,41.01,129.62,172.0,15.96,5
1446,1667178000,1575.47,11.18,42.16,0.05,44.82,132.4,175.25,16.97,5
1447,1667181600,2082.82,21.46,47.98,0.28,59.6,163.05,213.35,27.11,5
1448,1667185200,3017.43,44.26,59.63,4.34,80.11,217.3,278.79,40.02,5
1449,1667188800,3578.19,50.51,86.37,18.95,94.41,254.3,321.15,47.12,5
1450,1667192400,4005.43,37.1,124.75,57.94,105.86,301.86,375.24,55.22,5
1451,1667196000,4325.87,19.45,146.69,153.06,120.16,378.6,457.32,59.28,5
1452,1667199600,4272.46,9.05,131.61,297.55,133.51,469.41,547.21,54.21,5
1453,1667203200,3524.78,5.09,98.71,377.66,135.42,468.52,536.13,39.52,5
1454,1667206800,2670.29,3.58,78.14,377.66,135.42,406.86,465.23,26.85,5
1455,1667210400,2269.74,2.43,69.92,389.1,141.14,402.41,464.35,19.25,5
1456,1667214000,2296.45,1.26,70.6,411.99,133.51,440.13,519.51,17.23,5
1457,1667217600,1735.69,0.34,61.01,306.13,91.55,298.6,379.04,14.82,5
1458,1667221200,1348.5,0.01,58.26,151.63,57.7,167.2,235.26,14.69,5
1459,1667224800,1535.42,0.0,65.12,85.12,47.68,144.93,212.17,19.51,5
1460,1667228400,1762.39,0.0,66.49,70.1,48.64,156.62,230.73,23.31,5
1461,1667232000,2696.99,0.01,93.22,42.56,64.85,221.13,315.85,33.94,5
1462,1667235600,4112.24,3.44,130.24,6.71,84.88,323.77,444.69,47.62,5
1463,1667239200,5126.95,20.12,131.61,0.06,93.46,394.53,529.79,52.18,5
1464,1667242800,5020.14,30.85,115.16,0.0,82.97,386.12,512.94,42.05,5
1465,1667246400,4165.65,32.19,95.96,0.0,66.76,323.68,426.95,28.37,5
1466,1667250000,3257.75,29.5,76.77,0.0,53.41,254.4,333.68,20.27,5
1467,1667253600,2349.85,20.12,62.38,0.0,44.35,192.94,253.62,16.72,5
1468,1667257200,1842.5,12.41,53.47,0.04,40.53,161.85,213.44,15.33,5
1469,1667260800,1495.36,6.54,47.98,0.5,37.67,143.14,189.13,13.93,5
1470,1667264400,1321.79,2.49,45.24,3.49,37.67,133.02,175.74,13.81,5
1471,1667268000,1628.88,3.97,54.84,4.65,48.64,149.25,194.74,21.28,5
1472,1667271600,2216.34,19.22,65.8,13.23,63.9,180.95,232.24,30.65,5
1473,1667275200,2510.07,26.15,78.83,35.05,68.66,196.88,249.3,35.46,5
1474,1667278800,2536.77,21.46,87.05,70.1,71.53,207.18,259.31,35.97,5
1475,1667282400,2429.96,12.63,81.57,130.18,75.34,223.75,274.19,34.45,5
1476,1667286000,2883.91,8.61,86.37,203.13,93.46,294.63,348.83,42.05,5
1477,1667289600,3417.97,6.71,90.48,266.08,108.72,360.71,416.17,49.14,5
1478,1667293200,3738.4,5.92,101.45,300.41,121.12,404.27,463.48,54.72,5
1479,1667296800,3845.21,5.76,119.27,288.96,135.42,412.97,479.5,56.24,5
1480,1667300400,3898.62,5.92,145.32,203.13,137.33,368.52,441.68,52.69,5
1481,1667304000,3578.19,3.63,168.62,98.71,110.63,285.75,363.2,45.09,5
1482,1667307600,3231.05,0.2,165.88,35.41,83.92,223.04,306.26,40.53,5
1483,1667311200,3044.13,0.41,143.95,14.31,68.66,200.81,290.69,41.54,5
1484,1667314800,2510.07,0.03,98.71,35.41,56.74,179.23,257.5,36.48,5
1485,1667318400,1949.31,0.0,64.43,77.96,53.88,168.87,231.71,27.61,5
1486,1667322000,2696.99,0.0,85.68,56.51,66.76,228.4,303.13,32.93,5
1487,1667325600,3524.78,0.59,111.04,20.74,73.43,281.56,366.89,34.45,5
1488,1667329200,3471.37,7.93,102.82,1.33,64.85,268.99,348.12,27.36,5
1489,1667332800,2803.8,17.88,74.71,0.03,53.41,216.77,277.75,20.77,5
1490,1667336400,2082.82,15.2,58.95,0.07,44.82,170.53,214.24,17.99,5
1491,1667340000,1588.82,3.35,54.84,2.64,41.48,140.86,172.63,16.72,5
1492,1667343600,1361.85,0.29,49.35,11.44,40.53,130.48,157.01,15.33,5
1493,1667347200,1255.04,0.07,45.24,17.88,40.53,125.9,149.4,14.19,5
1494,1667350800,1255.04,0.1,46.61,18.06,41.01,126.36,148.69,14.69,5
1495,1667354400,1642.23,2.01,61.69,10.19,52.45,148.94,176.1,22.55,5
1496,1667358000,2323.15,19.45,74.03,15.02,69.62,187.08,222.59,32.93,5
1497,1667361600,2830.51,35.32,87.74,28.61,81.06,218.3,259.62,40.02,5
1498,1667365200,3231.05,35.32,108.3,52.21,92.51,257.43,305.05,46.61,5
1499,1667368800,3578.19,23.69,127.49,108.72,107.77,319.05,372.1,49.14,5
1500,1667372400,3898.62,13.41,137.09,214.58,133.51,430.12,489.1,49.65,5
1501,1667376000,4005.43,8.49,137.09,320.43,164.03,541.65,603.85,44.08,5
1502,1667379600,3631.59,5.92,124.75,371.93,175.48,569.95,635.86,35.97,5
1503,1667383200,2563.48,3.58,91.85,349.04,135.42,448.71,523.04,24.32,5
1504,1667386800,1668.93,1.84,63.75,263.21,74.39,272.21,345.62,17.48,5
1505,1667390400,1148.22,0.58,52.09,175.95,41.48,163.83,218.7,13.68,5
1506,1667394000,934.6,0.02,40.78,141.62,31.47,133.54,172.38,11.53,5
1507,1667397600,1148.22,0.0,44.55,127.32,33.86,149.46,193.5,15.45,5
1508,1667401200,1375.2,0.0,46.61,118.73,38.15,167.88,222.11,19.0,5
1509,1667404800,1762.39,0.0,55.52,98.71,47.21,191.83,255.36,24.07,5
1510,1667408400,2483.37,0.0,76.09,68.66,61.99,244.69,320.12,31.66,5
1511,1667412000,3204.35,0.01,95.96,35.76,72.48,297.18,378.64,35.46,5
1512,1667415600,3124.24,0.43,98.71,11.44,64.85,273.25,342.67,28.88,5
1513,1667419200,2376.56,2.04,83.63,2.77,51.98,199.3,247.11,22.29,5
1514,1667422800,1735.69,1.98,64.43,2.84,41.96,150.78,183.66,18.75,5
1515,1667426400,1361.85,0.32,50.04,10.55,37.19,130.12,155.13,16.97,5
1516,1667430000,1214.98,0.08,41.81,16.63,36.72,125.96,147.59,16.47,5
1517,1667433600,1174.93,0.07,40.44,17.88,37.67,127.68,147.77,15.45,5
1518,1667437200,1272.0,0.36,45.25,12.34,39.62,136.0,157.0,14.69,5
1519,1667440800,1896.0,8.62,61.12,2.17,54.87,171.5,200.5,22.55,5
1520,1667444400,2888.0,38.0,74.25,7.16,77.25,230.5,273.0,32.93,5
1521,1667448000,3744.0,56.87,96.0,19.19,94.5,284.0,336.0,40.02,5
1522,1667451600,4224.0,47.87,129.0,46.5,108.75,336.0,395.0,46.61,5
1523,1667455200,4544.0,27.06,155.0,114.5,122.25,403.0,468.0,49.14,5
1524,1667458800,5088.0,14.31,170.0,240.5,147.0,542.0,616.0,49.65,5
1525,1667462400,5504.0,8.97,171.5,372.0,164.5,698.0,778.0,44.08,5
1526,1667466000,5568.0,6.37,160.5,447.0,164.5,772.0,858.0,35.97,5
1527,1667469600,4608.0,4.36,134.5,430.0,135.5,684.0,784.0,24.32,5
1528,1667473200,3288.0,2.66,108.5,335.0,91.75,477.0,588.0,17.48,5
1529,1667476800,2328.0,1.05,96.0,197.5,54.37,275.0,372.0,13.68,5
1530,1667480400,1484.0,0.02,66.0,116.0,36.75,162.0,225.5,11.53,5
1531,1667484000,1656.0,0.0,70.75,75.25,40.62,160.5,218.0,15.45,5
1532,1667487600,1952.0,0.0,75.5,58.75,49.62,175.5,239.5,19.0,5
1533,1667491200,2944.0,0.18,104.25,28.31,67.0,235.5,316.0,24.07,5
1534,1667494800,4496.0,12.41,132.0,0.96,85.0,339.0,442.0,31.66,5
1535,1667498400,5504.0,35.87,130.5,0.0,89.75,412.0,528.0,35.46,5
1536,1667502000,5248.0,49.25,115.25,0.0,77.25,391.0,493.0,28.88,5
1537,1667505600,4128.0,44.75,94.75,0.0,60.12,307.0,383.0,22.29,5
1538,1667509200,2944.0,30.44,74.25,0.0,47.75,225.5,278.0,18.75,5
1539,1667512800,2112.0,15.66,59.0,0.02,42.5,176.0,212.5,16.97,5
1540,1667516400,1684.0,7.39,51.5,0.39,41.5,155.0,184.5,16.47,5
1541,1667520000,1496.0,3.36,49.37,1.93,41.5,145.0,171.0,15.45,5
1542,1667523600,1404.0,1.37,49.37,5.37,40.62,136.0,160.5,17.73,5
1543,1667527200,1924.0,9.41,60.37,1.75,54.37,165.0,196.0,27.61,5
1544,1667530800,2864.0,38.5,71.5,7.78,76.5,217.5,261.0,40.53,5
1545,1667534400,3744.0,60.0,94.75,19.5,95.5,274.0,327.0,48.64,5
1546,1667538000,4448.0,50.62,134.5,48.0,110.75,341.0,404.0,52.18,5
1547,1667541600,4816.0,27.31,163.5,124.5,124.0,429.0,499.0,50.66,5
1548,1667545200,5344.0,13.75,174.5,261.0,145.0,580.0,662.0,50.16,5
1549,1667548800,5568.0,8.5,167.5,390.0,158.5,714.0,800.0,48.64,5
1550,1667552400,5456.0,5.87,152.5,447.0,154.5,754.0,844.0,44.58,5
1551,1667556000,4224.0,4.2,125.0,401.0,122.25,600.0,702.0,33.44,5
1552,1667559600,3184.0,3.1,112.5,289.0,93.5,410.0,524.0,24.57,5
1553,1667563200,2672.0,1.39,118.0,173.5,67.75,276.0,390.0,20.52,5
1554,1667566800,2272.0,0.03,108.5,88.75,52.5,195.5,291.0,15.71,5
1555,1667570400,2464.0,0.0,111.25,43.0,53.5,190.0,277.0,17.23,5
1556,1667574000,2568.0,0.0,101.5,39.75,60.62,204.0,281.0,20.01,5
1557,1667577600,3368.0,0.29,119.5,26.5,76.5,260.0,339.0,23.81,5
1558,1667581200,4976.0,16.56,143.0,0.59,92.75,361.0,459.0,35.97,5
1559,1667584800,5888.0,51.87,122.25,0.0,91.75,405.0,510.0,42.05,5
1560,1667588400,5344.0,77.0,90.5,0.0,73.5,353.0,444.0,34.45,5
1561,1667592000,4008.0,72.5,67.25,0.0,52.5,252.5,321.0,26.09,5
1562,1667595600,2752.0,47.0,55.62,0.0,39.12,172.5,221.5,20.77,5
1563,1667599200,1924.0,20.81,50.75,0.01,35.87,129.0,166.0,17.73,5
1564,1667602800,1524.0,6.83,48.75,0.6,35.37,109.5,140.0,16.72,5
1565,1667606400,1296.0,1.9,45.25,3.67,35.87,99.25,125.25,16.21,5
1566,1667610000,1134.87,0.11,40.44,17.17,36.24,87.86,110.14,17.73,5
1567,1667613600,1615.52,3.32,56.21,6.62,47.68,112.7,141.56,27.61,5
1568,1667617200,2376.56,25.03,65.12,10.73,64.85,152.23,190.76,40.53,5
1569,1667620800,2990.72,42.02,78.14,22.17,77.25,189.2,235.12,48.64,5
1570,1667624400,3417.97,38.44,102.82,47.21,85.83,230.23,282.88,52.18,5
1571,1667628000,3631.59,22.8,122.01,110.15,93.46,286.11,342.65,50.66,5
1572,1667631600,4165.65,11.96,134.35,231.74,108.72,428.28,493.02,50.16,5
1573,1667635200,4913.33,6.65,134.35,394.82,122.07,653.4,730.21,48.64,5
1574,1667638800,5180.36,3.8,117.9,526.43,123.98,833.87,922.85,44.58,5
1575,1667642400,4219.06,2.37,91.85,514.98,98.23,760.64,858.06,33.44,5
1576,1667646000,2990.72,1.63,77.46,389.1,65.8,509.43,608.46,24.57,5
1577,1667649600,2216.34,0.68,77.46,257.49,49.11,297.05,383.57,20.52,5
1578,1667653200,1575.47,0.01,62.38,185.97,48.16,186.97,247.93,15.71,5
1579,1667656800,1642.23,0.0,67.17,125.89,50.54,164.94,225.38,17.23,5
1580,1667660400,1762.39,0.0,66.49,86.55,48.16,155.41,223.77,20.01,5
1581,1667664000,1922.61,0.0,65.8,65.8,48.64,156.9,223.06,23.81,5
1582,1667667600,2696.99,0.0,84.31,34.33,57.22,206.16,279.75,35.97,5
1583,1667671200,3231.05,0.22,95.96,15.38,60.56,242.26,319.37,42.05,5
1584,1667674800,2990.72,1.02,91.85,5.9,51.98,221.56,288.02,34.45,5
1585,1667678400,2510.07,2.6,80.2,1.92,42.92,181.82,233.54,26.09,5
1586,1667682000,2109.53,5.36,65.8,0.42,37.19,147.25,187.22,20.77,5
1587,1667685600,1815.8,7.26,54.15,0.22,34.81,125.55,158.12,17.73,5
1588,1667689200,1628.88,7.26,47.3,0.33,34.81,115.34,143.91,16.72,5
1589,1667692800,1522.06,6.48,43.87,0.53,35.29,110.36,136.0,16.21,5
1590,1667696400,1495.36,7.1,43.53,0.45,36.72,108.61,133.12,17.48,5
1591,1667700000,1922.61,16.76,48.67,0.54,47.68,129.45,159.23,26.6,5
1592,1667703600,2536.77,36.21,54.15,7.33,62.94,162.06,199.14,36.98,5
1593,1667707200,2857.21,41.57,69.23,20.21,70.57,181.63,221.93,42.05,5
1594,1667710800,3177.64,34.87,93.22,46.49,77.25,213.74,259.32,46.1,5
1595,1667714400,3391.27,21.46,113.79,105.86,83.92,263.14,313.36,46.1,5
1596,1667718000,4112.24,12.07,130.24,228.88,99.18,415.27,476.26,47.12,5
1597,1667721600,4966.74,6.43,135.72,417.71,106.81,688.29,763.37,43.57,5
1598,1667725200,4699.71,3.49,109.67,549.32,94.41,849.83,930.74,32.17,5
1599,1667728800,3284.45,2.01,71.97,503.54,67.71,663.97,736.91,20.01,5
1600,1667732400,2216.34,1.22,54.15,400.54,48.64,427.96,495.76,14.57,5
1601,1667736000,1695.63,0.44,52.09,323.3,41.96,302.85,362.94,12.54,5
1602,1667739600,1228.33,0.01,36.67,257.49,40.53,216.08,259.63,8.99,5
1603,1667743200,1361.85,0.0,42.84,205.99,41.96,201.34,250.41,12.41,5
1604,1667746800,1562.12,0.0,45.24,174.52,43.39,201.32,263.45,15.45,5
1605,1667750400,2029.42,0.0,59.63,131.61,50.54,218.2,295.48,21.28,5
1606,1667754000,2723.69,0.0,79.51,75.82,58.65,246.76,336.44,27.61,5
